ANO;MÊS;UNIDADE DA FEDERAÇÃO;REFINARIA;MATÉRIA PRIMA;PROCESSADO
2008;AGO;AMAZONAS;REMAN;PETRÓLEO NACIONAL;198666
2008;SET;AMAZONAS;REMAN;PETRÓLEO NACIONAL;201436
2008;DEZ;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;149804
2008;MAR;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;1029407
2008;ABR;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;968271
2008;FEV;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;954157
2008;DEZ;PARANÁ;REPAR;PETRÓLEO NACIONAL;521671
2008;JAN;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;1041103
2008;AGO;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;927226
2008;SET;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;902271
2008;JUL;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;999974
2008;MAI;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;885941
2008;JUN;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;1003898
2008;NOV;PARANÁ;REPAR;PETRÓLEO NACIONAL;645251
2008;ABR;PARANÁ;REPAR;PETRÓLEO NACIONAL;541574
2008;MAI;PARANÁ;REPAR;PETRÓLEO NACIONAL;515956
2008;MAR;PARANÁ;REPAR;PETRÓLEO NACIONAL;514586
2008;JAN;PARANÁ;REPAR;PETRÓLEO NACIONAL;613440
2008;FEV;PARANÁ;REPAR;PETRÓLEO NACIONAL;515923
2008;SET;PARANÁ;REPAR;PETRÓLEO NACIONAL;568416
2008;OUT;PARANÁ;REPAR;PETRÓLEO NACIONAL;589735
2008;AGO;PARANÁ;REPAR;PETRÓLEO NACIONAL;337345
2008;JUN;PARANÁ;REPAR;PETRÓLEO NACIONAL;609768
2008;JUL;PARANÁ;REPAR;PETRÓLEO NACIONAL;579871
2008;OUT;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;350920
2008;NOV;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;512215
2008;SET;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;253049
2008;JUL;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;248286
2008;AGO;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;261205
2008;MAR;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;33948
2008;ABR;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;10610
2008;FEV;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;10543
2008;DEZ;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;126780
2008;JAN;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;31705
2008;JUN;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;232550
2008;NOV;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;605216
2008;DEZ;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;676376
2008;OUT;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;605706
2008;AGO;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;604905
2008;SET;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;603875
2008;ABR;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;248470
2008;MAI;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;193542
2008;MAR;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;228273
2008;JAN;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;262338
2008;FEV;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;176106
2008;MAI;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;19724
2008;AGO;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1391216
2008;SET;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1438359
2008;JUL;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1303645
2008;MAI;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1484096
2008;JUN;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1370266
2008;JAN;AMAZONAS;REMAN;PETRÓLEO NACIONAL;182277
2008;FEV;AMAZONAS;REMAN;PETRÓLEO NACIONAL;171806
2008;DEZ;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1340100
2008;OUT;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1470482
2008;NOV;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1379632
2008;ABR;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1251433
2008;SET;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;37372
2008;OUT;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;39928
2008;AGO;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;38284
2008;JUN;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;22440
2008;JUL;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;35922
2008;FEV;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1419992
2008;MAR;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;759127
2008;JAN;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1201286
2008;NOV;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;38892
2008;DEZ;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;39974
2009;NOV;BAHIA;DAX OIL;PETRÓLEO NACIONAL;650
2009;OUT;BAHIA;DAX OIL;PETRÓLEO NACIONAL;943
2009;SET;BAHIA;DAX OIL;PETRÓLEO NACIONAL;743
2009;DEZ;BAHIA;DAX OIL;PETRÓLEO NACIONAL;719
2009;MAR;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2009;ABR;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2009;JAN;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2009;FEV;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2009;AGO;BAHIA;DAX OIL;PETRÓLEO NACIONAL;819
2009;JAN;BAHIA;DAX OIL;PETRÓLEO NACIONAL;0
2009;FEV;BAHIA;DAX OIL;PETRÓLEO NACIONAL;0
2009;NOV;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;8461
2009;DEZ;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;3900
2009;MAR;BAHIA;DAX OIL;PETRÓLEO NACIONAL;100
2009;JUN;BAHIA;DAX OIL;PETRÓLEO NACIONAL;667
2009;JUL;BAHIA;DAX OIL;PETRÓLEO NACIONAL;1207
2009;ABR;BAHIA;DAX OIL;PETRÓLEO NACIONAL;77
2009;MAI;BAHIA;DAX OIL;PETRÓLEO NACIONAL;101
2009;MAI;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2009;MAI;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;49773
2009;JUN;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;56842
2009;MAR;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;38091
2009;ABR;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;37078
2009;JUL;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;82710
2009;OUT;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;122089
2009;NOV;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;90424
2009;AGO;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;80874
2009;SET;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;81864
2009;AGO;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2009;SET;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2009;JUN;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2009;JUL;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2009;OUT;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2009;JAN;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;48182
2009;FEV;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;108312
2009;NOV;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2009;DEZ;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2009;AGO;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
2009;SET;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
2009;JUN;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
2009;JUL;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
2009;OUT;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
2009;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;33419
2009;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;19033
2009;NOV;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
2009;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;56874
2009;MAI;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
2009;OUT;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
2009;NOV;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
2009;AGO;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
2009;SET;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
2009;DEZ;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
2009;MAR;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
2009;ABR;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
2009;JAN;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
2009;FEV;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO NACIONAL;0
2009;ABR;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;764
2009;MAI;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;1114
2009;FEV;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;1138
2009;MAR;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;192
2009;JUN;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;1570
2009;SET;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;10152
2009;OUT;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;9197
2009;JUL;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;9881
2009;AGO;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;6625
2009;JAN;SÃO PAULO;UNIVEN;PETRÓLEO NACIONAL;424
2009;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;12768
2009;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;8970
2009;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;0
2009;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;24791
2009;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;0
2009;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;7390
2009;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;3954
2009;SET;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;3609
2009;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO NACIONAL;28824
2009;JAN;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;0
2009;FEV;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;0
2009;NOV;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;543234
2009;DEZ;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;569395
2009;MAR;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;0
2009;JUN;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;0
2009;JUL;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;0
2009;ABR;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;0
2009;MAI;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;0
2009;ABR;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;491051
2009;MAI;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;424957
2009;FEV;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;221386
2009;MAR;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;400290
2009;JUN;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;372067
2009;SET;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;474593
2009;OUT;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;489177
2009;JUL;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;455454
2009;AGO;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;516578
2009;AGO;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;0
2009;AGO;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;356640
2009;SET;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;241634
2009;JUN;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;310711
2009;JUL;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;318395
2009;OUT;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;376602
2009;FEV;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;0
2009;MAI;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;16945
2009;NOV;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;307240
2009;DEZ;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;223230
2009;NOV;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;0
2009;DEZ;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;0
2009;SET;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;0
2009;OUT;CEARÁ;LUBNOR;PETRÓLEO IMPORTADO;0
2009;JAN;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;185065
2009;ABR;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;244888
2009;MAI;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;405717
2009;FEV;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;310685
2009;MAR;SÃO PAULO;REPLAN;PETRÓLEO IMPORTADO;443336
2009;JAN;RIO GRANDE DO SUL;REFAP;PETRÓLEO IMPORTADO;452185
2009;NOV;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO IMPORTADO;44775
2009;DEZ;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO IMPORTADO;4045
2009;SET;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO IMPORTADO;65803
2009;OUT;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO IMPORTADO;116225
2009;JAN;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;411550
2009;ABR;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;477572
2009;MAI;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;492799
2009;FEV;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;422692
2009;MAR;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;490393
2009;FEV;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO IMPORTADO;41412
2009;MAR;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO IMPORTADO;5822
2009;DEZ;SÃO PAULO;RPBC;PETRÓLEO IMPORTADO;49113
2009;JAN;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO IMPORTADO;36685
2009;ABR;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO IMPORTADO;0
2009;JUL;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO IMPORTADO;0
2009;AGO;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO IMPORTADO;51450
2009;MAI;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO IMPORTADO;0
2009;JUN;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO IMPORTADO;58169
2009;JUN;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;448396
2009;JUN;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;26991
2009;JUL;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;20063
2009;ABR;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;1943
2009;MAI;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;7592
2009;AGO;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;2717
2009;NOV;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;0
2009;DEZ;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;0
2009;SET;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;0
2009;OUT;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;0
2009;SET;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;474968
2009;OUT;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;471101
2009;JUL;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;479210
2009;AGO;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;375278
2009;NOV;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;408228
2009;FEV;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;0
2009;MAR;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;0
2009;DEZ;RIO DE JANEIRO;REDUC;PETRÓLEO IMPORTADO;446378
2009;JAN;MINAS GERAIS;REGAP;PETRÓLEO IMPORTADO;2592
2009;FEV;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;535817
2009;MAR;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;398099
2009;DEZ;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;732881
2009;JAN;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;340872
2009;ABR;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;346929
2009;JUL;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;379078
2009;AGO;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;293621
2009;MAI;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;435808
2009;JUN;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;406046
2009;MAI;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;652011
2009;JUN;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;643032
2009;MAR;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;653796
2009;ABR;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;692794
2009;JUL;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;693270
2009;OUT;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;714418
2009;NOV;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;657886
2009;AGO;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;736672
2009;SET;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;688199
2009;SET;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;289234
2009;OUT;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;35403
2009;NOV;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;39444
2009;AGO;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;34043
2009;SET;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;33815
2009;DEZ;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;38008
2009;MAR;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1304781
2009;ABR;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1412949
2009;JAN;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1131116
2009;FEV;SÃO PAULO;REPLAN;PETRÓLEO NACIONAL;1024710
2009;DEZ;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;326814
2009;JAN;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;30536
2009;OUT;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;181810
2009;NOV;RIO GRANDE DO SUL;REFAP;PETRÓLEO NACIONAL;319263
2009;FEV;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;29487
2009;JUN;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;26959
2009;JUL;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;0
2009;MAR;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;32772
2009;ABR;CEARÁ;LUBNOR;PETRÓLEO NACIONAL;31165
2009;FEV;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;595462
2009;DEZ;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;732177
2009;JAN;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1115023
2009;OUT;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;637888
2009;NOV;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;681018
2009;FEV;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1112158
2009;MAI;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;652393
2009;JUN;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;993807
2009;MAR;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1154876
2009;ABR;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;396022
2009;MAR;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;797243
2009;ABR;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;739477
2009;JAN;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;792978
2009;FEV;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;649378
2009;MAI;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;772088
2009;AGO;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;759679
2009;SET;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;670038
2009;JUN;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;758642
2009;JUL;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;762462
2009;JUL;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;762343
2009;JUL;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;632833
2009;AGO;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;478950
2009;MAI;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;545861
2009;JUN;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;493996
2009;SET;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;601740
2009;DEZ;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;535404
2009;JAN;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;629406
2009;OUT;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;561881
2009;NOV;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;522957
2009;OUT;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1061593
2009;NOV;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1252873
2009;AGO;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1166908
2009;SET;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1126083
2009;DEZ;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1226839
2009;MAR;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;478830
2009;ABR;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;560017
2009;JAN;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;511754
2009;FEV;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;450924
2009;JUN;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;1021526
2009;JUL;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;1057219
2009;ABR;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;1034472
2009;MAI;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;1062390
2009;AGO;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;1034351
2009;NOV;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;929373
2009;DEZ;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;1074338
2009;SET;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;957347
2009;OUT;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;890438
2009;SET;PARANÁ;REPAR;PETRÓLEO NACIONAL;604125
2009;OUT;PARANÁ;REPAR;PETRÓLEO NACIONAL;589594
2009;JUL;PARANÁ;REPAR;PETRÓLEO NACIONAL;638566
2009;AGO;PARANÁ;REPAR;PETRÓLEO NACIONAL;603346
2009;NOV;PARANÁ;REPAR;PETRÓLEO NACIONAL;586422
2009;FEV;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;906542
2009;MAR;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;999638
2009;DEZ;PARANÁ;REPAR;PETRÓLEO NACIONAL;643430
2009;JAN;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;1043286
2009;JAN;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;46067
2009;JAN;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
2009;FEV;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
2009;NOV;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;129397
2009;DEZ;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;153733
2009;MAR;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
2009;JUN;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
2009;JUL;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
2009;ABR;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
2009;MAI;PERNAMBUCO;RNEST;PETRÓLEO NACIONAL;0
2009;ABR;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;44001
2009;MAI;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;47555
2009;FEV;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;42403
2009;MAR;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;39829
2009;JUN;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;44782
2009;SET;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;48004
2009;OUT;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;139945
2009;JUL;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;30118
2009;AGO;RIO GRANDE DO NORTE;RPCC;PETRÓLEO NACIONAL;41204
2009;JUN;PARANÁ;REPAR;PETRÓLEO NACIONAL;636927
2009;ABR;AMAZONAS;REMAN;PETRÓLEO NACIONAL;188136
2009;MAI;AMAZONAS;REMAN;PETRÓLEO NACIONAL;197896
2009;FEV;AMAZONAS;REMAN;PETRÓLEO NACIONAL;174048
2009;MAR;AMAZONAS;REMAN;PETRÓLEO NACIONAL;197289
